voltage_A,voltage_B,voltage_C,current_A,current_B,current_C,fault_type
0.053209801541035925,-1.386006018829519,-0.08696589636636884,29.99436358940913,30.418128657235417,30.27620495722377,Three-Phase Fault
6.462967590875185,-2.281245334194824,-0.4768972800135485,31.42975149895882,26.682934721395107,34.04757796847733,Three-Phase Fault
1.644031129705329,2.6174253455272076,-1.542306103824905,32.003873056899735,28.814912331105035,28.042863347548728,Three-Phase Fault
-2.5158149817622335,6.3209263214369,-2.69585910562121,31.505519143868952,27.685400738340075,29.718719227318125,Three-Phase Fault
-3.0723327919475345,-2.059601050332498,-0.1663896554137993,33.749643704269,30.67107959898666,28.552152753513163,Three-Phase Fault
-0.6533807156985865,3.371460627301261,-0.8616188063634,30.636305907658333,27.702357640366014,32.837172475928405,Three-Phase Fault
2.1797062173534147,0.13375658458986905,4.223534501680488,29.142472841804416,28.782151739131216,29.53624044738926,Three-Phase Fault
-3.1430756150017105,-1.5927861288392138,0.997256868429796,29.481308515373964,27.902771576240426,27.842286877566384,Three-Phase Fault
-0.8676296705366726,1.6217453771925925,-3.2333703293876193,30.07765066468748,31.570765543122995,27.979798090346957,Three-Phase Fault
-1.9666386664853008,0.8586517195710517,1.530170323676907,27.123295047374533,30.106716170282425,32.11666562224688,Three-Phase Fault
-0.7962874847407597,6.191661173978929,0.4672647526379218,31.537758620900277,34.520411845361295,34.45361941901426,Three-Phase Fault
-2.0203674476813758,-6.005973669264474,-1.5773612408621602,34.12596445233985,30.369275079154022,30.33466438136243,Three-Phase Fault
3.060698155449022,-0.7023888724959543,-0.9498049343541496,28.567425407675483,30.777028244726242,29.36296732337481,Three-Phase Fault
-1.883425325801559,-0.16449251025045963,0.2935130429095806,32.37078632097918,31.081230822555256,32.02831876457538,Three-Phase Fault
2.188059585091815,0.2513226218399844,2.1281246839147476,31.01602023333363,29.498158958032793,27.059937551565547,Three-Phase Fault
0.8843957612221556,-0.5782533623060822,-0.23230395468114234,29.527832127694275,23.5028233916917,29.27255621577164,Three-Phase Fault
0.3899178659842372,-0.44119286594023754,-3.9632144323365637,27.33701379797899,32.083277042985564,30.95711026920492,Three-Phase Fault
-0.9786079859583784,-6.904414725758299,-0.37385357305072414,27.9409823352748,27.26444808406066,30.526926978095894,Three-Phase Fault
-2.141930537950902,3.9760323594838023,1.925125007072542,29.336228856035085,32.514401632008926,30.270258288186085,Three-Phase Fault
-1.4252056208967916,3.6107693718943743,3.685860201070671,32.24174310342132,31.95646879458498,31.055091225570685,Three-Phase Fault
-0.11348278477930096,7.597216491534836,2.1784389172236267,30.798208228388038,31.859711169627943,30.448601362244382,Three-Phase Fault
-1.1319043826797466,0.12884635646381448,-3.071873723110248,29.348558368388808,28.26327458632849,26.70588017434182,Three-Phase Fault
-1.646384011667303,2.3713868480189406,0.863394075282786,27.66867937700888,27.301112011135707,26.285505779490173,Three-Phase Fault
0.11073283984422656,-2.230679870118141,1.3213692262480707,31.54935521453361,27.365747249398364,28.09345855841873,Three-Phase Fault
-2.882828301012963,-0.10215342444061061,5.805059055353461,29.54524727691272,28.524759850727847,29.553637575163712,Three-Phase Fault
2.0627354278865813,-1.2928424339919342,5.868190679176259,29.486659962704895,30.32252459064178,27.2454706583404,Three-Phase Fault
2.905324713741462,1.4809460262605068,2.195042215442569,28.91423311818297,32.797729519740166,27.83838720912716,Three-Phase Fault
1.0651134690905364,9.100732703672788,2.559935552065272,28.69037343511641,29.920001358776634,29.61542712356701,Three-Phase Fault
-0.1267775212236873,1.0200663836980624,5.160212881625611,28.226292163540798,29.089603010537758,29.19710470569968,Three-Phase Fault
-5.834929028951857,0.3382212968058571,-0.47715543872742566,26.805884493965852,29.87177303533808,28.6551038048878,Three-Phase Fault
-0.14340283749232458,-3.202662941953653,-1.2185291740798472,28.18646594322159,31.774592738722163,30.50965802974267,Three-Phase Fault
6.068377846384525,2.5957528535021095,-7.81805032849547,30.014908998557647,34.432934039538665,29.047866127118574,Three-Phase Fault
-3.249078658958386,-1.1946222430243316,4.191093863290576,33.40660868223453,34.659877546600875,33.82836123170686,Three-Phase Fault
-2.9008767188599487,1.0473233190364248,2.2067544999456534,28.32394618236832,30.118642316140143,28.051048042472708,Three-Phase Fault
0.5328953963367516,-4.977682259367263,3.8613594553640294,28.124427442049694,27.750929008659615,27.067758189066783,Three-Phase Fault
-3.198003271890418,-2.8155554101004494,2.7461282190064,31.7459757273391,33.239124633013,31.718764117319196,Three-Phase Fault
-0.9969995278134672,-3.6931147119955545,0.9541595372214438,27.892361915153675,30.742620449117794,31.697954435881442,Three-Phase Fault
1.9938641273172544,0.2626537506678496,1.5821233078786903,36.1038048379606,29.997541144902936,32.36549223858949,Three-Phase Fault
-6.728322726122331,-4.4831121854809695,1.1078294635821164,30.20312627810163,32.69190887025055,30.33587241352434,Three-Phase Fault
-0.12895635344178324,-5.49471169691218,0.42298957475417365,30.365997637515697,26.448511052119482,31.206231901605463,Three-Phase Fault
-2.7060906974547043,1.6815047308222777,-3.583571872597167,30.29251616821715,29.800113518926047,28.603233164630712,Three-Phase Fault
-4.230629805703389,-0.2697192998451477,-1.5297534043798824,28.840853597963264,28.61646513101334,31.97543632603908,Three-Phase Fault
228.72826958480962,3.460324251172111,230.02670939529878,9.058064820230568,24.38142220297885,11.293597481312451,Ground Fault
227.31832861635186,2.401913007778892,235.9855856684124,10.309515127446316,22.947428147417,9.371395282680476,Ground Fault
229.80304321181424,-3.1563690962192403,227.70571367869343,10.509268335294546,21.341891634542062,7.528674581451287,Ground Fault
234.59367657191402,3.5670289996873352,231.47546564397408,11.041715800096902,22.46581024091382,11.002988257715728,Ground Fault
226.59526816420976,-3.4055894027310014,229.01665997681164,9.95255847773629,21.518385860805974,8.333149521568641,Ground Fault
231.89986493770073,-3.0476551232552,229.34119577697885,10.768167591066813,21.123332437118524,10.40406200528245,Ground Fault
231.14589526376236,4.77937283476687,231.17083697607896,8.8532911353693,19.764873937090584,10.00910385152803,Ground Fault
235.85453987968646,4.502478839415113,226.05646573976406,11.34783222357623,24.503467099830683,11.141982545735058,Ground Fault
222.8639167111728,-15.51836275187393,228.04878217703265,10.458938669736934,24.58970409498862,11.256192269752296,Ground Fault
231.94543593294276,-0.5912094656138076,227.2338923461788,9.624065899005773,21.11739485905253,11.263632642863316,Ground Fault
229.2200684929556,1.3384753077827696,229.44061246123638,11.497038699025127,18.504900693447937,11.240987459026831,Ground Fault
220.61971376353992,-0.48553830941358966,232.18054028142063,11.17605222991492,22.305131709910285,8.828215786255619,Ground Fault
235.9023714364888,0.12647279166136852,235.80379344838374,10.037499949375784,20.441211228432195,11.416338438486802,Ground Fault
224.8277616959983,-8.09046921000332,238.16635838844348,9.890150284745632,24.370061120087872,10.077825162431646,Ground Fault
233.69951781208772,-5.966841626409148,232.0724694097633,11.462696738316765,22.47033873106544,8.634873004231881,Ground Fault
228.41885162041885,2.348379086968392,227.9053547171482,8.731876173194529,19.85480787179506,8.845938404283,Ground Fault
228.31157796544463,-0.027534045121769816,225.86670070098495,8.523299084326402,20.43462669676393,9.503754735043143,Ground Fault
230.87296979778458,-8.20867489277823,229.06747972760056,10.19802250542752,20.621758619144007,9.975791963746586,Ground Fault
236.28893744757454,4.889002918725276,227.4174084860951,10.379701540487261,22.27158539969263,10.305024961130831,Ground Fault
231.69594757458543,11.208745752850046,234.51191319781302,10.92417976282015,22.311791128493677,9.77583378968889,Ground Fault
227.12152767651673,2.6716757913063693,229.01995019648848,8.268212042468063,22.977501792230452,10.345656127805379,Ground Fault
228.6174924500771,4.7714862881494104,224.34860003098296,10.943920443134957,20.06363474437173,10.47075854579584,Ground Fault
228.40051373087502,1.9542609683268721,231.48616598907864,11.880803764004758,24.778451215611685,9.47943945349743,Ground Fault
236.9692844867048,5.714095191278714,230.0174880213242,11.340882779923618,24.720343232229194,8.828985017061632,Ground Fault
232.5682009392547,3.38194212253287,227.3941717745896,10.406990085479345,22.763114440489435,9.36486336412507,Ground Fault
228.18750950718277,5.792020750572966,231.96113671113102,9.871152631134656,23.735684237829496,11.569374683276797,Ground Fault
224.7232542783859,0.9895868550901797,232.6315445546482,10.433505075462062,22.061876607632172,8.003197619867047,Ground Fault
235.1981493779523,2.8471445337664365,231.0293718683712,9.937371067601191,19.903521325533273,8.997628623383976,Ground Fault
225.4193580749164,1.7772049265374779,230.11158046326787,9.408929565804248,22.486761785179965,10.292420625443745,Ground Fault
236.57912203291792,4.584391178875559,233.4270520669043,9.956298289921607,22.409136862493604,9.98787667995673,Ground Fault
236.33610776522343,13.132009443000625,230.58373810558896,8.976139015646442,21.070537434824214,12.021411832095723,Ground Fault
226.94409645162347,-7.6961075925296205,229.59082225141415,7.894786578431843,18.831087301091475,9.706242456313051,Ground Fault
232.15768944696697,5.529529538008684,227.30466314250535,8.865605674175535,23.568085597849038,11.372133351824646,Ground Fault
237.7507752932645,12.243790805922913,230.32757365075517,10.209037917943215,22.485309345092446,10.718951796665925,Ground Fault
232.60092864439014,4.20831897118209,216.22640996555083,10.188258485863221,21.477048830067375,8.783293095006519,Ground Fault
230.76820734590785,1.1400365752902788,230.3369571022102,9.754899844807845,20.41746964313551,8.990925285426002,Ground Fault
223.56927082052349,-1.186490693980567,230.40970061695398,9.552501035986413,22.342001763687566,9.995265570859724,Ground Fault
231.17643110600994,-7.755726820998971,223.1896752263759,10.743920106279607,22.37785307524243,8.037595085844954,Ground Fault
232.988622841633,-2.4246128664475015,226.19823522640021,9.439591290206256,22.327321932929273,10.640665577353849,Ground Fault
229.42806098913914,-3.379289557022787,226.0801986681179,8.606849997847279,24.841549136829457,9.312556421988374,Ground Fault
235.6675344263858,1.689531579199513,225.21709562097695,10.253774633344076,23.244445480234692,8.688225022626249,Ground Fault
223.43800545490433,-1.0817416742343529,233.23757778759514,10.083529578708633,24.738505621718346,11.117057649453963,Ground Fault
228.8537863743243,7.98305294143863,236.1017827146209,11.039034291893936,21.61586886539914,11.813167064421043,Ground Fault
